comicID,characterID
18059,1009647
18059,1009705
18059,1009724
18059,1009726
12114,1009365
12114,1009471
12114,1009552
12114,1009592
12114,1009610
14078,1009232
14078,1009342
14078,1009368
14078,1009531
14078,1011078
14078,1009718
10550,1009217
10550,1009243
10550,1009425
10550,1009472
10550,1009546
10550,1009610
10550,1009629
10550,1009718
18222,1009725
18222,1009726
15534,1009299
17496,1009165
17496,1010887
17496,1009220
17496,1009306
17496,1009368
17496,1010760
17496,1010886
17496,1009562
17496,1009664
17496,1010885
17496,1010825
17496,1009685
17496,1009697
17496,1009719
17496,1010884
18058,1009596
18058,1009219
18058,1009277
18058,1009388
18058,1009416
18058,1009439
18058,1009638
18058,1009640
18058,1009647
18058,1009705
18058,1009724
18058,1009726
12408,1009224
12408,1009251
12408,1011490
12408,1009338
12408,1009384
12408,1009427
12408,1009707
19886,1009368
19886,1010797
8481,1009268
8481,1009508
8481,1010984
8481,1009718
13908,1009688
13908,1009243
13908,1009313
13908,1009380
13908,1009417
13908,1009425
13908,1009472
13908,1009629
13908,1009718
13908,1009726
13387,1009609
12774,1009220
12774,1009224
12774,1009297
12774,1009368
12774,1009384
12774,1009535
12774,1009562
12774,1009664
22780,1011285
37901,1009299
37901,1009708
37901,1009490
37901,1009491
37901,1009558
37901,1009610
7444,1009156
7444,1009214
8548,1009187
8548,1009220
8548,1009257
8548,1009385
8548,1010805
8548,1009438
8548,1010335
62435,1009282
62435,1009280
66468,1009214
66468,1009447
43228,1009287
43228,1009404
43228,1009610
15664,1009262
14379,1009159
14379,1009175
14379,1009182
14379,1009688
14379,1009243
14379,1009257
14379,1009313
14379,1009349
14379,1009362
14379,1009380
14379,1009414
14379,1009417
14379,1009425
14379,1009434
14379,1009472
14379,1009524
14379,1009546
14379,1009562
14379,1009629
14379,1009673
14379,1009718
14379,1009726
62361,1009220
14269,1009351
18632,1010329
18632,1009480
18632,1009588
9306,1009365
12630,1009187
55135,1009718
17495,1009165
17495,1009175
17495,1009220
17495,1011072
17495,1009306
17495,1010760
17495,1009562
17495,1009664
17495,1009685
17495,1009697
17495,1009719
19885,1009356
19885,1009366
19885,1009368
19885,1009459
19885,1010344
19885,1009662
8480,1009268
8480,1010984
13907,1009688
13907,1009243
13907,1009313
13907,1009380
13907,1009508
13907,1009417
13907,1009425
13907,1009472
13907,1009504
13907,1009553
13907,1009629
13907,1009718
13907,1009726
15653,1009262
15653,1009440
15653,1009720
12773,1009220
12773,1009368
12773,1009535
10539,1009362
10539,1009610
18220,1009725
18220,1009726
13381,1009609
12113,1009464
12113,1009610
8547,1010805
12619,1009187
18124,1009313
18124,1009425
18124,1009546
18124,1009574
18124,1009718
18124,1009726
18715,1009480
18715,1009610
14077,1009232
14077,1009342
14077,1009368
14077,1009531
14077,1009718
9285,1009146
9285,1009351
15533,1009299
15533,1009368
17495,1009165
17495,1009175
17495,1009220
17495,1011072
17495,1009306
17495,1010760
17495,1009562
17495,1009664
17495,1009685
17495,1009697
17495,1009719
19885,1009356
19885,1009366
19885,1009368
19885,1009459
19885,1010344
19885,1009662
37896,1009362
37896,1009491
37896,1009610
12407,1009187
12407,1009224
12407,1009251
12407,1011490
12407,1009338
12407,1009384
12407,1009427
12407,1009707
14378,1009243
14378,1009313
14378,1009417
14378,1009425
14378,1009472
14378,1009504
14378,1009546
14378,1009629
14378,1009718
14378,1009726
62360,1009220
9305,1009365
7443,1009214
7443,1011345
12393,1009159
12393,1009175
12393,1009219
12393,1009243
12393,1009257
12393,1009313
12393,1009362
12393,1009380
12393,1009508
12393,1009417
12393,1009425
12393,1009472
12393,1009504
12393,1009524
12393,1009546
12393,1009629
12393,1009638
12393,1009718
12393,1009726
62434,1009282
43227,1009404
43227,1009610
14076,1009232
14076,1009342
14076,1009368
14076,1009718
10528,1009490
10528,1009491
10528,1009610
10528,1009664
22777,1011285
18708,1010329
18708,1009490
18708,1009480
18708,1009610
18708,1009664
9284,1009146
9284,1009351
12608,1009187
15532,1009299
17494,1009165
17494,1011072
17494,1009306
17494,1009368
17494,1010760
17494,1010684
17494,1009477
17494,1009493
17494,1010817
17494,1009562
17494,1009664
17494,1009697
17494,1009719
12406,1009224
12406,1011490
12406,1009338
12406,1009384
12406,1009707
37773,1010346
37773,1009368
37773,1010329
37773,1009311
8479,1009220
8479,1009268
8479,1009560
8479,1010984
13906,1009243
13906,1009313
13906,1009508
13906,1009415
13906,1009425
13906,1009472
13906,1009504
13906,1009513
13906,1009546
13906,1009629
13906,1009718
13906,1009726
12772,1009220
12772,1009535
18219,1009725
18219,1009726
12112,1009276
12112,1009287
12112,1009391
12112,1009464
12112,1009558
12112,1009610
12112,1009699
14075,1009185
14075,1009189
14075,1009232
14075,1009243
14075,1009297
14075,1009306
14075,1009342
14075,1009356
14075,1009368
14075,1009452
14075,1009472
14075,1009531
14075,1009629
14075,1009697
14075,1009718
15642,1009189
15642,1009212
15642,1009262
15642,1011357
37895,1009708
37895,1009490
37895,1009491
37895,1009610
37895,1010794
9316,1009365
43226,1009281
43226,1009276
43226,1009356
43226,1009610
13370,1009609
62627,1010354
62627,1009154
62627,1009195
62627,1010735
62627,1010763
62627,1010762
14377,1009231
14377,1009243
14377,1009313
14377,1009425
14377,1009472
14377,1009504
14377,1009546
14377,1009629
14377,1009718
14377,1009726
62359,1009220
62359,1009368
7442,1009214
7442,1009257
7442,1009509
7442,1009447
62433,1009282
18057,1009596
18057,1009219
18057,1009277
18057,1009388
18057,1009416
18057,1009439
18057,1009638
18057,1009640
18057,1009647
18057,1009705
18057,1009724
18057,1009726
18056,1009596
18056,1009219
18056,1009277
18056,1009439
18056,1009638
18056,1009705
18056,1009724
18056,1009726
13905,1009199
13905,1009209
13905,1009231
13905,1009243
13905,1009313
13905,1009508
13905,1009417
13905,1009425
13905,1009445
13905,1009472
13905,1009501
13905,1009504
13905,1009546
13905,1009629
13905,1009673
13905,1009718
13905,1009726
13359,1009609
12597,1009187
14074,1009368
14074,1009703
14074,1009718
18218,1009725
18218,1009726
13904,1009199
13904,1009209
13904,1009231
13904,1009508
13904,1009425
13904,1009445
13904,1009472
13904,1009501
13904,1009504
13904,1009673
13904,1009718
13904,1009726
22776,1011285
18697,1010784
18697,1009343
18697,1009480
12102,1009464
12102,1009610
9283,1009146
9283,1009351
15531,1009299
15531,1010344
15631,1009262
15631,1009470
15631,1011357
17493,1010336
17493,1009165
17493,1009220
17493,1011072
17493,1010868
17493,1009306
17493,1009368
17493,1010760
17493,1010362
17493,1009562
17493,1010693
17493,1009697
17493,1009719
12405,1009220
12405,1009224
12405,1011490
12405,1009338
12405,1009384
12405,1009707
37772,1010338
37772,1010346
37772,1009368
37772,1010329
37772,1009637
10517,1009610
8478,1009220
8478,1009268
8478,1009683
8478,1010984
37894,1009165
37894,1009262
37894,1009299
37894,1009372
37894,1009708
37894,1009490
37894,1009545
37894,1009610
7441,1009214
7441,1009281
7441,1009632
43225,1009610
43225,1011345
43225,1009699
9303,1009365
62626,1010354
62626,1010735
62626,1010763
62626,1010762
18055,1009596
18055,1009219
18055,1009277
18055,1009439
18055,1009638
18055,1009705
18055,1009724
18055,1009726
14376,1009199
14376,1009243
14376,1009313
14376,1009425
14376,1009445
14376,1009472
14376,1009501
14376,1009546
14376,1009629
14376,1009673
14376,1009718
14376,1009726
62358,1009220
62358,1009368
15325,1009338
15325,1009343
15325,1010360
18217,1009725
18217,1009726
22775,1011285
43223,1009234
43223,1009299
43223,1009610
13348,1009609
18216,1009725
18216,1009726
18686,1009220
18686,1009343
18686,1010329
18686,1009407
18686,1009480
9282,1009351
9282,1010343
18123,1009175
18123,1009243
18123,1009717
18123,1009726
15530,1009299
10864,1009610
17492,1009165
17492,1009220
17492,1009262
17492,1011072
17492,1009306
17492,1009328
17492,1010351
17492,1009356
17492,1009366
17492,1009368
17492,1010760
17492,1009562
17492,1009610
17492,1009641
17492,1009662
17492,1009664
17492,1009697
17492,1009707
17492,1009719
37771,1010338
37771,1009304
37771,1009368
37771,1010329
37771,1010352
37771,1009421
8477,1009220
8477,1009268
8477,1010984
22774,1011285
15324,1009338
15324,1010693
15324,1010360
14073,1009175
14073,1009368
14073,1009504
14073,1009718
15620,1009189
15620,1009262
15620,1009470
15620,1009351
15620,1011357
15620,1009610
13903,1009536
13903,1009231
13903,1009243
13903,1009313
13903,1009508
13903,1009417
13903,1009425
13903,1009471
13903,1009472
13903,1009504
13903,1009522
13903,1009546
13903,1009629
13903,1009718
13903,1009726
12586,1009187
9302,1009365
62625,1010354
62625,1010763
62625,1010762
18054,1009596
18054,1009219
18054,1009277
18054,1009439
18054,1009638
18054,1009705
18054,1009724
18054,1009726
62357,1009220
62357,1009356
62357,1009466
14375,1009159
14375,1009175
14375,1009243
14375,1009257
14375,1009313
14375,1009425
14375,1009472
14375,1009546
14375,1009629
14375,1009718
14375,1009726
6946,1009224
6946,1011490
6946,1009338
6946,1009384
6946,1009707
7440,1009214
7440,1009471
43222,1009610
14072,1009359
14072,1009368
14072,1009546
14072,1009554
14072,1009718
7439,1009214
15323,1010360
13902,1009188
13902,1009243
13902,1009313
13902,1009382
13902,1009425
13902,1009472
13902,1009546
13902,1009629
13902,1009718
13902,1009726
18215,1009725
18215,1009726
6862,1009610
9281,1009220
9281,1009275
9281,1009351
9281,1010343
9281,1009562
10863,1009610
15529,1009299
17491,1009165
17491,1009220
17491,1009243
17491,1009262
17491,1009306
17491,1009313
17491,1009328
17491,1010351
17491,1009351
17491,1009356
17491,1009366
17491,1009368
17491,1010760
17491,1009508
17491,1009425
17491,1009472
17491,1009546
17491,1009562
17491,1009610
17491,1009629
17491,1009641
17491,1009662
17491,1009664
17491,1009685
17491,1009697
17491,1009707
17491,1009718
17491,1009719
12575,1009187
13337,1009609
37770,1009266
37770,1009306
37770,1009368
37770,1010760
37770,1010352
37770,1009421
37770,1009562
37770,1009697
37770,1009719
14724,1009610
8476,1009596
8476,1009214
8476,1009268
8476,1010984
22773,1011285
18675,1009664
14071,1009368
14071,1009710
14071,1009718
9298,1009365
15147,1009305
15147,1009592
15609,1009262
15609,1009470
7438,1009214
62624,1010354
62624,1010735
62624,1010763
62624,1010762
18053,1009596
18053,1009219
18053,1009536
18053,1009414
18053,1009425
18053,1009439
18053,1009638
18053,1009705
18053,1009718
18053,1009724
18053,1009726
53689,1009524
62356,1009220
62356,1009356
62356,1009466
14374,1009243
14374,1009313
14374,1009425
14374,1009472
14374,1009546
14374,1009718
14374,1009726
15146,1009592
37857,1009266
37857,1009368
37857,1009421
37857,1009697
18214,1009725
18214,1009726
9280,1009351
18310,1009368
15145,1009592
15528,1009299
14723,1009610
14069,1009368
14069,1009546
14069,1009657
14069,1009696
14069,1009710
14069,1009718
8475,1009268
8475,1009282
8475,1010984
22772,1011285
9660,1009609
17573,1009165
17573,1009220
17573,1011072
17573,1009306
17573,1009368
17573,1010760
17573,1009562
17573,1010864
17573,1010825
17573,1009697
17573,1009719
22119,1009420
22119,1010765
13326,1009609
18664,1009480
18664,1010791
18664,1009664
13901,1009159
13901,1009175
13901,1009243
13901,1009257
13901,1009425
13901,1009472
13901,1009504
13901,1009546
13901,1009629
13901,1009718
13901,1009726
15321,1010360
13325,1009609
53688,1009295
53688,1009524
62355,1009356
62355,1009466
62355,1010326
14373,1009159
14373,1009175
14373,1009208
14373,1009216
14373,1009217
14373,1009243
14373,1009257
14373,1009265
14373,1009313
14373,1009362
14373,1009380
14373,1009407
14373,1009417
14373,1009425
14373,1010367
14373,1009434
14373,1009465
14373,1009472
14373,1009504
14373,1009546
14373,1009561
14373,1009591
14373,1009629
14373,1009696
14373,1009718
14373,1009726
7436,1009214
22252,1009609
53675,1010801
53675,1009367
53675,1009215
53675,1009524
53676,1010759
53676,1009524
8385,1009212
8385,1009213
8385,1009262
8385,1009470
8385,1009389
8385,1010359
18052,1009596
18052,1009219
18052,1009439
18052,1009638
18052,1009705
18052,1009724
18052,1009726
51133,1009338
6859,1009165
6859,1010687
6859,1009299
6859,1009708
6859,1009610
6859,1010360
6859,1009726
6858,1009262
6858,1009470
6858,1009372
6858,1009610
15596,1009299
15596,1009610
15320,1010360
18213,1009725
18213,1009726
37846,1009368
9279,1009351
18309,1011081
15144,1009592
18653,1009664
18122,1009233
18122,1011285
18122,1009357
18122,1009381
18122,1009598
18122,1009643
18122,1009726
8474,1009172
8474,1009268
8474,1010984
22771,1011285
14722,1009610
17567,1009165
17567,1009220
17567,1011072
17567,1009306
17567,1009368
17567,1010760
17567,1009562
17567,1010864
17567,1009664
17567,1010825
17567,1009697
17567,1009719
14068,1009159
14068,1009168
14068,1009175
14068,1009243
14068,1009257
14068,1009359
14068,1009362
14068,1009368
14068,1009472
14068,1009629
14068,1009696
14068,1009718
22118,1009420
22118,1009664
22118,1010765
22118,1009726
22118,1009741
10862,1009610
13900,1009257
13900,1009327
13900,1009465
13900,1009546
13900,1009576
13900,1009718
13900,1009726
14371,1009175
14371,1009217
14371,1009219
14371,1009414
14371,1009425
14371,1009629
14371,1009726
54901,1009367
18051,1009596
18051,1009439
18051,1009638
18051,1009705
18051,1009724
18051,1009726
70000,1009299
70000,1009718
8590,1009223
8590,1009243
8590,1010771
8590,1009508
8590,1009405
8590,1009445
8590,1009472
8590,1009717
53687,1010759
53687,1011300
53687,1009367
53687,1009524
62354,1009284
62354,1009471
62354,1009228
62354,1010326
7435,1009214
18820,1009361
18820,1010349
12229,1009337
12229,1009499
12229,1009579
12229,1009726
8383,1009212
8383,1009262
8383,1009288
8383,1009470
8383,1009389
8383,1009552
8383,1009626
8383,1009627
53674,1009367
53674,1009215
53674,1009583
71061,1009165
17556,1009165
17556,1009220
17556,1010338
17556,1009306
17556,1009368
17556,1010760
17556,1009524
17556,1009562
17556,1011160
17556,1009664
17556,1009697
17556,1009719
14067,1009359
14067,1009368
14067,1009554
14067,1009718
18642,1009220
18642,1009338
18642,1009368
18642,1009562
18642,1009664
10861,1009610
8472,1009268
8472,1010984
13899,1009159
13899,1009175
13899,1009182
13899,1009257
13899,1009270
13899,1009362
13899,1009327
13899,1009726
6857,1011285
6857,1009708
6857,1009610
6857,1009643
15595,1009299
15319,1010906
15319,1010360
18212,1009725
18212,1009726
12815,1009220
12815,1010338
37835,1010338
37835,1009368
9278,1009351
18308,1009718
15143,1009592
22770,1011285
14721,1009610
7434,1009214
12228,1009337
12228,1009499
12228,1009726
8382,1009262
8382,1009470
8382,1009389
8382,1009552
14370,1009219
14370,1009414
14370,1009425
14370,1009512
14370,1009573
14370,1009629
14370,1009718
14370,1009726
54900,1009367
55287,1011418
18050,1009596
18050,1010676
18050,1009439
18050,1010682
18050,1009638
18050,1009705
18050,1009724
18050,1009726
8589,1009223
8589,1009243
8589,1010771
8589,1009508
8589,1009445
8589,1009472
8589,1009717
53686,1009338
53686,1009524
53686,1009562
53686,1009703
20625,1009165
20625,1009220
20625,1010689
20625,1009306
20625,1009338
20625,1009361
20625,1009368
20625,1010760
20625,1009562
20625,1010712
20625,1010814
20625,1009664
20625,1009697
18211,1009725
18211,1009726
13898,1009159
13898,1009175
13898,1009257
13898,1009270
13898,1009362
13898,1009327
13898,1009726
12814,1009220
12814,1009338
12814,1009368
12814,1009524
12814,1009562
12814,1009664
37824,1009189
37824,1009368
9277,1009351
18307,1009299
18307,1009726
10859,1009610
15142,1009592
15593,1009299
22769,1011285
18631,1009165
18631,1009220
18631,1009338
18631,1009368
18631,1009562
18631,1009664
8471,1009268
17545,1009165
17545,1009220
17545,1010338
17545,1011072
17545,1009361
17545,1009368
17545,1009562
17545,1010712
17545,1010814
17545,1009664
17545,1009697
17545,1009719
14719,1009610
18209,1009725
18209,1009726
6856,1010687
6856,1009708
6856,1009610
15318,1010906
15318,1011041
15318,1009351
15318,1010360
69421,1009241
69421,1009258
69421,1009515
69421,1010747
69421,1009726
67998,1009241
67998,1009258
68616,1009351
69072,1009220
69072,1009610
69072,1016181
67529,1017583
68605,1011385
68605,1009262
68605,1010682
41530,1010801
41530,1009707
67699,1010801
69054,1010801
69054,1009648
69054,1009707
67092,1009220
70090,1009277
70090,1009393
70090,1009482
70090,1009554
70090,1009705
68653,1010354
68653,1009312
68653,1011299
68653,1009477
68653,1009592
68653,1009685
68142,1009268
67715,1009159
67715,1009182
67715,1009465
67715,1009504
67715,1009505
67715,1009512
67715,1009546
67715,1009573
67715,1009726
67093,1009220
67093,1009268
67093,1009359
67093,1009546
67093,1009610
69382,1009187
69382,1011289
67309,1010801
67309,1009220
67309,1009338
67309,1009351
67309,1009648
67309,1009707
67562,1009189
67562,1009338
67562,1010740
67933,1009220
70246,1009313
70246,1009327
70246,1009466
70246,1009472
70246,1009629
70246,1009722
70246,1009726
70543,1009707
67839,1009464
67839,1011197
70226,1009243
70226,1009508
70226,1009472
70226,1009430
70226,1009629
70226,1009726
67314,1009184
67314,1009220
67314,1009365
67314,1009438
68138,1009243
68138,1009267
68138,1009365
68138,1009726
68287,1009282
71521,1009610
71521,1012295
67585,1009243
67585,1009508
67585,1009415
67585,1009472
67585,1009726
67353,1009406
67326,1009262
67306,1009610
67564,1009515
67358,1009282
67358,1009610
67532,1017577
67549,1010735
67549,1009312
67549,1011076
67549,1009592
67549,1009652
67597,1009268
67304,1009486
67304,1009372
67304,1009610
67304,1009663
67346,1010338
67346,1009224
67346,1010705
67584,1009351
67584,1009448
67584,1009664
67584,1009710
67584,1009718
67590,1009327
67590,1009726
67565,1009515
68004,1010801
68004,1009707
67569,1009197
67569,1009294
67569,1009456
67569,1009666
62103,1009708
62103,1009610
67354,1009356
67354,1009662
67548,1009189
67548,1009220
67548,1009452
67548,1009577
67885,1009187
67885,1009390
67571,1011398
67571,1009554
67571,1009589
67571,1009718
67587,1009204
67587,1011001
67587,1009310
67587,1009337
67587,1009417
67587,1009499
67587,1009726
71520,1009610
67345,1011227
67345,1009187
67345,1010338
67345,1017577
67345,1016181
67553,1009268
67553,1009610
67534,1009338
67315,1009187
67588,1009243
67588,1009313
67588,1009508
67588,1009472
67588,1009430
67588,1009546
67588,1009629
67588,1009726
67014,1011227
67014,1017577
67014,1017078
67014,1016181
67530,1009452
62126,1010370
62126,1010338
62126,1010733
67330,1009282
67330,1009610
67338,1009297
67338,1010682
68429,1010787
68429,1009726
67348,1011020
67576,1010787
67576,1009718
67352,1009399
38176,1009552
67343,1009381
67343,1009508
67343,1009417
67343,1009512
67343,1009546
67343,1009696
67343,1009718
68788,1011291
68788,1009399
68788,1009726
56274,1010701
56274,1009385
56274,1009406
67350,1009368
67350,1009708
67350,1010715
67350,1010324
67581,1009277
67581,1009393
67581,1009482
67581,1009554
67581,1009705
62175,1009187
67596,1009268
66876,1011001
66876,1011398
66876,1009718
66876,1009726
67573,1009718
71519,1009610
71519,1016181
68175,1009268
68175,1011299
68175,1010373
68175,1009452
68175,1017577
68175,1009515
67347,1009262
67342,1011001
67342,1009393
67342,1009554
68422,1011023
68422,1009282
68422,1010351
68422,1009351
68422,1009215
68422,1009452
68422,1009471
68422,1010349
68422,1010791
67592,1009217
67592,1009243
67592,1009313
67592,1009362
67592,1009508
67592,1009472
67592,1009546
67592,1009726
67317,1009220
67589,1009187
67589,1009327
67589,1009466
67589,1009472
67589,1009629
67589,1009722
67589,1009726
67311,1009165
67311,1009187
67311,1009220
67311,1010338
67311,1009282
67311,1009368
67311,1009583
67311,1009664
67313,1009464
67313,1011197
67845,1011197
67595,1009268
67302,1009722
68425,1009452
67572,1009417
67572,1009718
56127,1017577
59629,1009282
60846,1009515
56093,1011227
56093,1009187
61035,1009355
61035,1010693
61035,1009638
61035,1009714
55368,1009165
55368,1017576
55476,1010338
55476,1011299
55476,1009508
61465,1009282
59355,1011227
59355,1017583
57320,1009697
57932,1010808
61302,1009507
56038,1009288
56038,1009552
60595,1009268
52568,1009268
52568,1009610
59646,1016181
59646,1016825
57871,1009220
57871,1010338
57871,1009368
57871,1016181
57266,1009187
57266,1011339
57266,1010338
57266,1009312
57266,1010705
55799,1017576
57388,1009187
57388,1009215
57388,1010682
57388,1009629
55345,1010801
55345,1010828
61364,1009227
57072,1009185
57072,1010351
57072,1009381
57906,1010801
57906,1009268
57906,1010743
57906,1009515
57906,1010744
57906,1011347
57906,1010860
58226,1011220
56175,1009608
56208,1010860
55427,1009282
55427,1009473
55427,1011035
58991,1009268
58991,1010770
55381,1009189
59624,1009389
61547,1009281
55318,1009276
55318,1011288
55318,1009610
55807,1009365
55807,1009368
14369,1009214
14369,1009219
14369,1009282
14369,1009310
14369,1009414
14369,1009425
14369,1009512
14369,1009718
14369,1009726
54899,1009367
53685,1009164
53685,1009365
53685,1009522
53685,1009524
8588,1009159
8588,1009175
8588,1009223
8588,1009243
8588,1009257
8588,1010771
8588,1009362
8588,1009508
8588,1009445
8588,1009472
8588,1009717
14066,1009189
14066,1009359
14066,1009368
14066,1009381
14066,1009405
14066,1009512
14066,1009546
14066,1009554
14066,1009696
14066,1009718
7433,1009214
12227,1009337
12227,1009579
12227,1009726
8381,1009262
8381,1009470
18048,1009596
18048,1009439
18048,1009638
18048,1009705
18048,1009724
18048,1009726
12226,1011056
12226,1009579
12226,1010738
12226,1009726
14065,1009189
14065,1009368
14065,1009381
14065,1009405
14065,1009512
14065,1009546
14065,1009696
14065,1009718
18305,1009299
18305,1009726
15582,1009299
18120,1009243
18120,1009472
18120,1009726
14718,1009610
8470,1009268
8470,1010984
13897,1009159
13897,1009175
13897,1009257
13897,1009362
13897,1009327
13897,1009546
13897,1009561
13897,1009718
13897,1009726
22767,1011285
18208,1009725
18208,1009726
15317,1010360
6855,1010687
6855,1010347
6855,1009610
12813,1009220
12813,1009562
12813,1009599
37813,1009304
37813,1009368
37813,1009623
37813,1009311
9276,1009275
9276,1009351
9276,1009459
10858,1009610
15141,1009592
17534,1009165
17534,1009220
17534,1010338
17534,1011072
17534,1009361
17534,1009368
17534,1009562
17534,1010712
17534,1010814
17534,1009664
17534,1009697
17534,1009719
7432,1009214
7432,1009277
8380,1009262
18047,1009596
18047,1009439
18047,1009542
18047,1009638
18047,1009705
18047,1009724
18047,1009726
14368,1009175
14368,1009219
14368,1009414
14368,1009425
14368,1009718
14368,1009726
65953,1009171
65953,1009214
65953,1010805
48442,1011091
66241,1011300
66241,1011081
66241,1009578
62748,1009288
62748,1009626
53684,1009365
53684,1009524
8587,1009175
8587,1009243
8587,1010771
8587,1009508
8587,1009472
8587,1009553
8587,1009717
64239,1009152
64239,1009282
64239,1009280
64239,1009610
64239,1009720
37802,1009304
37802,1009368
37802,1009623
37802,1009311
37802,1009637
9275,1009351
9275,1009592
15571,1009299
10857,1009610
12811,1009220
12811,1009359
12811,1009599
12811,1009664
14064,1009220
14064,1009368
14064,1009718
18304,1009165
17523,1009165
17523,1009175
17523,1009186
17523,1009187
17523,1009189
17523,1009220
17523,1010338
17523,1009255
17523,1011020
17523,1011072
17523,1009297
17523,1010868
17523,1009306
17523,1009343
17523,1009351
17523,1009368
17523,1010760
17523,1010854
17523,1010805
17523,1010867
17523,1009451
17523,1011045
17523,1009524
17523,1010817
17523,1009379
17523,1009558
17523,1009562
17523,1010345
17523,1009583
17523,1009610
17523,1011084
17523,1009628
17523,1010791
17523,1009641
17523,1009664
17523,1009670
17523,1009697
17523,1009707
17523,1010348
17523,1009719
15139,1009592
14717,1011030
14717,1009610
8469,1009212
8469,1009268
13896,1010370
13896,1009257
13896,1009330
13896,1009414
13896,1009513
13896,1009546
13896,1009560
13896,1009561
13896,1009629
13896,1009718
13896,1009726
22766,1011285
15316,1010360
6854,1010687
6854,1009610
48441,1011091
66240,1011081
66240,1009578
62747,1009212
62747,1009288
62747,1009626
53683,1009255
53683,1009365
53683,1009524
8586,1009243
8586,1010771
8586,1009508
8586,1009405
8586,1009425
8586,1009472
8586,1009553
8586,1009717
55125,1009367
55125,1009215
55125,1009590
55125,1011067
7431,1009187
7431,1009214
7431,1009390
12225,1009579
12225,1010738
12225,1009726
8379,1009189
8379,1009262
8379,1009288
8379,1009389
8379,1009482
18046,1009596
18046,1009439
18046,1009705
18046,1009724
18046,1009726
14367,1009175
14367,1009219
14367,1009414
14367,1009425
14367,1009546
14367,1009629
14367,1009718
14367,1009726
18303,1009664
15138,1009592
8378,1009262
8378,1009446
14716,1009610
8468,1009268
8468,1010984
12800,1009172
12800,1009220
12800,1009338
12800,1009359
13895,1009182
13895,1009219
13895,1009257
13895,1009270
13895,1009362
13895,1009380
13895,1009381
13895,1009414
13895,1009425
13895,1009561
13895,1009629
13895,1009718
13895,1009726
22765,1011285
15315,1010360
6853,1009372
6853,1010347
6853,1009545
6853,1009610
17512,1009165
17512,1009175
17512,1009186
17512,1009187
17512,1009189
17512,1009220
17512,1009255
17512,1011020
17512,1009297
17512,1010868
17512,1009306
17512,1009343
17512,1009368
17512,1010760
17512,1010854
17512,1010805
17512,1010867
17512,1009451
17512,1011045
17512,1009524
17512,1010817
17512,1009558
17512,1009562
17512,1010345
17512,1009583
17512,1011084
17512,1009628
17512,1010791
17512,1009641
17512,1009664
17512,1009670
17512,1009697
17512,1009707
17512,1009719
37791,1009368
9274,1009351
9274,1009592
10856,1009610
18119,1009159
18119,1009217
18119,1009313
18119,1009425
18119,1009546
18119,1009629
18119,1009718
18119,1009726
18207,1009725
18207,1009726
14063,1009203
14063,1009368
14063,1009718
15560,1009299
12224,1009337
12224,1009579
12224,1009726
18045,1009596
18045,1009536
18045,1009268
18045,1009277
18045,1009439
18045,1009448
18045,1009542
18045,1009580
18045,1009705
18045,1009724
18045,1009726
55126,1010801
55126,1009268
55126,1009367
55126,1009215
55126,1009590
55126,1011067
48440,1009189
7430,1009214
12224,1009337
12224,1009579
12224,1009726
18045,1009596
18045,1009536
18045,1009268
18045,1009277
18045,1009439
18045,1009448
18045,1009542
18045,1009580
18045,1009705
18045,1009724
18045,1009726
55126,1010801
55126,1009268
55126,1009367
55126,1009215
55126,1009590
55126,1011067
14366,1009146
14366,1009159
14366,1009175
14366,1009243
14366,1009414
14366,1009425
14366,1009718
14366,1009726
8584,1009171
8584,1009223
8584,1009243
8584,1009257
8584,1010771
8584,1009327
8584,1009508
8584,1009405
8584,1009472
8584,1009473
8584,1009504
8584,1009512
8584,1009629
8584,1009717
8584,1009718
65952,1009171
65952,1009214
65952,1010805
18206,1009725
18206,1009726
14715,1009610
8467,1009268
8467,1010369
13894,1009159
13894,1009182
13894,1009219
13894,1009257
13894,1009270
13894,1009362
13894,1009380
13894,1009381
13894,1009414
13894,1009512
13894,1009546
13894,1009561
13894,1009629
13894,1009718
13894,1009726
15314,1009165
15314,1010906
15314,1009299
15314,1010360
22764,1011285
15549,1009299
15549,1009365
6852,1010687
6852,1009610
37780,1009368
9273,1009275
9273,1009351
9273,1009459
12789,1009220
12789,1009359
12789,1011004
12789,1010778
12789,1009228
12789,1009664
12789,1009670
17501,1009165
17501,1009175
17501,1009186
17501,1009187
17501,1009189
17501,1009220
17501,1009255
17501,1011020
17501,1009297
17501,1010868
17501,1009306
17501,1009343
17501,1009368
17501,1010760
17501,1010854
17501,1010805
17501,1010867
17501,1009451
17501,1011045
17501,1009524
17501,1010817
17501,1009558
17501,1009562
17501,1010345
17501,1009583
17501,1011084
17501,1009628
17501,1010791
17501,1009641
17501,1009664
17501,1009670
17501,1009697
17501,1009707
17501,1009719
14062,1009368
14062,1009718
10854,1009610
15137,1009440
15137,1009592
18302,1009726
8377,1009262
8377,1009470
8377,1009446
14365,1009159
14365,1009175
14365,1009380
14365,1009414
14365,1009417
14365,1009425
14365,1009512
14365,1009546
14365,1009553
14365,1009718
14365,1009726
8583,1009243
8583,1010771
8583,1009508
8583,1009405
8583,1009472
8583,1009473
8583,1009717
59301,1009367
59301,1009215
66238,1011081
66238,1009652
62745,1009288
62745,1009389
62745,1009577
62745,1009718
53681,1009524
7429,1009214
12223,1009163
